tmdbId,poster_path,runtime,budget,popularity,revenue,vote_average,vote_count
88922,/g6P5U2YOiFFO3bPpJgkTDfvGkxb.jpg,84,0,1.618503,0,5.8,7
64720,/jFHe1RSju7m4EyRr7fP7QGq8QpO.jpg,120,5000000,5.59686,3099314,7.1,479
125039,/oPzl33lTEZEMoA5jmZfRoWRzdRe.jpg,113,0,0.690026,0,7,2
70588,/2l8ffPFv7UhMNcorcWm5hac2bjJ.jpg,93,0,9.256321,0,6.4,29
48778,/3d61dIbXJuIhBq7OYOTofrCxJsE.jpg,105,0,0.822422,0,4.4,4
42707,/t0aUQ1xTcoyMuePzCAnrTkQtrcL.jpg,121,5000000,1.744659,27046,5,18
31116,/7LsjPNAwLhH9qVIXjCLOa4dFcro.jpg,100,0,0.794203,0,2.1,14
56401,/mQqPsqE1ZVfc2rgQ1grnPb1hI1E.jpg,105,4000000,13.504065,253899,7.3,42
129942,/1iR7jFFuT8hf9oMqQRd9zYXqHRp.jpg,60,0,0.068859,0,6,3
134209,/26ZBUQMlHD8EQfX9MNzdEjHHcMy.jpg,54,0,0.107106,0,6.5,1
113258,/q5EQ5DNW1wtQECDS8cWglaGaqyK.jpg,0,0,0.322974,0,6.8,7
117404,/rLuJ7rgbiu8SFWemFJXxL1Mca63.jpg,83,0,0.24961,0,4.8,4
83633,/bJ2xIeL3u7M34Zh7tUVeRcazXrX.jpg,93,0,0.10884,0,6,1
69722,/tHefArWBprRiNmvh13SHiP6n5wU.jpg,94,0,0.038639,0,6,1
61645,/r0tK75JTCBAGX2QT9Lkf8FDlb6D.jpg,84,0,0.427819,0,8.5,2
218389,/uLOcnN1Zv3sKQDVQ5hux96FKH5d.jpg,97,0,0.953152,0,3,1
143841,/qjD5nFeXjSCKwQDVMcI3oOZffGw.jpg,83,0,0.15139,0,5.3,4
74810,/2cZmzx9A7dqyaAhPzL9pnQqEdev.jpg,104,0,0.680772,0,5.8,4
76013,/xoSj21KAOx0VINt00rtrK6k1l3G.jpg,114,0,1.87646,0,5.6,27
54700,/fVlJEyFCKhDdNxaChSbP8PZMRCD.jpg,83,0,2.086145,0,4.3,29
73588,/tlhbXjcSCpNqLQTTtFSXLbV5yQg.jpg,92,0,5.812898,0,6,82
111625,/sPYWO8hkSH0umxkvhLFV64lBpLH.jpg,93,0,0.409247,0,5.8,2
43460,/3EDeZp1eYuPs3DkyJVM53VYAlWb.jpg,111,0,0.507052,0,6.4,6
52847,/3nqEdseQw6TAnq3HZZGPywKUz4f.jpg,97,0,0.108856,0,6.7,3
80122,/lWuXJ9iBoWOroUvya9NN4aspj9J.jpg,115,0,0.892609,0,3.6,7
83015,/2NST6MKgur7Ux6Zuucc0heCntqr.jpg,81,0,0.390579,0,5.9,10
225951,/gqqpQtoRRoY3j83LpBRp9fgloX0.jpg,110,0,0.153677,0,6.5,2
47496,/nLQXmCoTPLnJDSHY0rLwWHDuNJs.jpg,85,0,1.222556,0,6.8,7
85365,/fY5X31sgEFShFEr4SnjKosgmkRl.jpg,90,0,0.42723,0,5.7,5
11383,/cf9aueQ5dgfp5IH6cxDoaWem9v.jpg,69,0,0.553225,0,6.4,5
28858,/uZ2Lea61Lvp6o0f1J8g1az3fc45.jpg,110,0,0.460785,0,6,1
43981,/vtScFVyNqDEpCt66YnULIIqhyJ9.jpg,75,0,0.35931,0,6.6,9
80115,/nj48mBHJYsu1v9mSEuz9LajFcBl.jpg,90,0,0.209044,0,6.7,3
24566,/7e2MAgDCKj3e3NusKZHSTnw38Ga.jpg,87,0,0.624313,0,7.3,4
125553,/8O3Zx01dCs2FoioUp5m7XHn5nvm.jpg,105,0,0.294074,0,5.3,3
61683,/fqthGCsmxg2Yl8j5NY2H4hpBROT.jpg,102,0,2.935694,0,6.7,20
58878,/1tc6AM4Ajmd305MvHuv6uZZMjeL.jpg,95,0,1.133661,0,7,22
37239,/hP6DD4YHVHAYPf8lLeboLTp4RHE.jpg,72,0,0.270774,0,7.9,7
76853,/ulY2NmMj4nldooVJxs7scMnUxSb.jpg,100,0,0.45877,0,6.4,5
39254,/drtXi58nN6P3zcoLh6wUlsZAYqh.jpg,127,110000000,19.265552,299268508,6.6,2749
72648,/vsSechjeYHeaPPKWLrAELOsif0D.jpg,88,0,0.007963,0,4.6,10
6182,/kUxbbe1zMnl5zIoS4k9xroTtNDs.jpg,99,0,0.289621,0,6.7,6
42585,/5juYDdGQGcTHJxdSfcG9aICKwgQ.jpg,71,500000,0.545336,0,6.3,7
337435,/tpf7Xv8t4UqXqegdN96H6YWBIs.jpg,94,0,0.163995,0,0,0
208309,/idJDbFx9o8ebgbODeYwAXDhfWBb.jpg,94,0,1.042247,0,7,2
147105,/eo7Ve5ESVk0v8qCMY60TLlfilWu.jpg,60,0,1.00E-06,0,0,0
131098,/80rcKxLaBChWmR3fM2nclyVyuoz.jpg,78,0,0.059308,0,6,1
67273,/zKQM4JVDqd6UzBht4e7qeBT7gjC.jpg,89,0,2.564695,386749,7.7,15
73262,/eFvW8ImYtAiOSicJDThZVgs4MFF.jpg,89,0,4.778934,0,5.7,76
9345,/78YWIURoDnnLbmL7LLmXXEVvQGc.jpg,100,0,1.25348,0,5.9,9
61267,/2MtvsUCLw2nm6X5i0vP4LVLoGsz.jpg,90,0,0.294255,0,4.5,4
60981,/nJL8F4jo4yzBz3tBUDCyuq0iv4H.jpg,127,0,1.380163,0,6.5,16
91391,/fGtGJRQhBC9MP8is4GeLeRyP8jY.jpg,92,0,0.009631,0,0,0
172004,/hHCdMfVIvaRF79cCCNf6BJE7Dp7.jpg,93,0,0.058492,0,8,1
162451,/tJgh7ik7tOtdeUo0UccomCXNPf8.jpg,28,0,0.716599,0,7.8,4
434973,/tA4wCBjZ4A8gm3Bijs3L4as2RUk.jpg,,0,0.001194,0,0,0
440178,,98,0,0.071223,0,7,2
49452,/4QeRs5jF0tHaWg4KPXd16d8jyhR.jpg,38,0,0.833618,0,5.9,13
126732,/84kZZDF2d6JfsygO0D9VRyhm9Fk.jpg,100,0,0.463261,0,3.7,3
35221,/kj42d3HMlAKBzqrwjTQ9ENirG66.jpg,93,0,3.688516,0,5.2,48
109991,/sK7Qy4bt8LZxyQR1ZBYL09m0HYJ.jpg,340,0,1.233161,0,6.1,8
130650,/trbqoBG28CaQ9VXGJAJVVOZuSfC.jpg,95,0,0.100017,0,7.5,2
131792,/66JnAN85f3OrYlHNY7whgwdone6.jpg,60,0,0.228707,0,8,6
30014,/dAwEtp9YQcR13M47nWH56ZySepy.jpg,88,0,7.26718,0,5.9,15
58732,/zwEUYkarpaoetGcsOXOOZwj5MuG.jpg,61,0,0.389227,0,5.1,7
133123,/NHMkPI9bifDOMTdL2wukd2YEbm.jpg,88,0,0.223436,0,4,1
75803,/fENDEFEIQMuWkjUwCBp2nx1kM8a.jpg,105,0,0.331212,0,6.6,9
68817,/kDpo6G7rYRHQ1bFhyLiJEW9ESPO.jpg,113,24000000,6.162257,63543328,6.4,438
60935,/a2Cme25fHcSdIQ2wW6aWmE4owUI.jpg,103,35000000,10.169411,28128670,6,876
53344,/1ahUkEywduJW9OBAvNp0WNGdGR7.jpg,116,0,2.561829,0,7.5,34
59437,/dpntGfLK58eFZLTGgwqEfwnoWBq.jpg,100,0,2.114833,63931,6.1,29
70875,/6btGmzZzHJm4nS7cafJDKjBX8GN.jpg,80,56000,0.040737,0,0,0
76543,/SPmTRQxLBytoBpWCpsGHgJEFd7.jpg,93,0,4.548774,22321,7.3,124
75969,/89bWsRCSQYMzLqorFVXK0JPtvHh.jpg,112,0,1.713808,0,6.2,31
71933,/dh44YerHWX6VCpBeN710LsXBuIN.jpg,85,0,0.010331,0,6.4,7
27999,/kbqUUhXBVlJsfh1zz10p3DPvq9T.jpg,73,0,1.136576,0,7.2,5
50837,/f68uBuxkEfesHmw5eJxFOnNalTY.jpg,101,0,7.665011,3538446,6.7,278
71859,/TBNvX42VMq5vRNppY27mPYEz4Z.jpg,112,7000000,5.325574,6038942,7.4,687
69480,/erxqu2JrBm0kN0G0ctlv5s2k0az.jpg,87,0,1.640733,0,6.3,44
43688,/goGkA17bGyguv8jLutOqkW1tEar.jpg,71,0,0.367549,0,4.5,2
70009,/xhcNF7PDxodP6CTr0JvWotfLles.jpg,93,0,9.097032,0,5.1,27
10005,/dw1ArDmyrKgqWYohM6CGEpRMxca.jpg,96,0,11.063562,0,4.5,31
79094,/ApCEz3fWhiy03T6apOuvDk3Xr47.jpg,95,0,0.038696,0,7,1
52451,/n8ob0xjLIjnvqgWY57rPQYOw7t.jpg,110,75000000,6.303466,132274484,5.6,945
49530,/lnYuAr3QOPzvuEFlzpsRUq41IEy.jpg,109,40000000,10.324613,173930596,6.7,3512
70925,/f12JMcqZV2f2t2Zwnw9YXIrIeEH.jpg,100,0,5.829953,0,7.3,34
18916,/tGDvBOi2qDVU5lrg5yMghrWyRrc.jpg,86,30000000,1.644817,0,5.4,8
62728,/4v5uebXkjFMpVVBi3dACUJRs19X.jpg,111,0,2.566211,0,5.6,36
46724,/awSuc1z7Zj5MFjguZuzwu6AUnB2.jpg,116,0,3.033652,0,7.1,21
45013,/sy8SGnwuwHgNsoDnj8D8f7j8DRh.jpg,112,5800000,1.165191,0,5.5,22
44754,/reXVqyRmZ8NhL1iRrfiEwC7h5Mk.jpg,149,14000000,5.113573,46495,6.1,86
72113,/1nhY2l0SffJ5nK8FaeiRaMblN3d.jpg,80,25000000,8.844835,27603069,7,760
71677,/mXjTj9U1nAsyIj3gyV4xLFHqAoF.jpg,101,8000000,11.050266,0,5.9,93
50839,/h4Cv588VpNpO9twXsdorhz6K8t1.jpg,107,3500000,8.340757,19504039,6.7,531
71821,/f7FxFf4T481SZIEQ2a0GHRwQbsM.jpg,86,0,0.560003,0,6.6,11
37079,/qNLBuI0yiznWayzjzGIhGyCc22m.jpg,118,0,2.351003,0,6.6,4
23807,/lRbhD8NQfvx58804e3WG7AhhF8Z.jpg,96,0,1.323491,0,4.5,18
52297,/fbMq86XK0UrwDKEbR2hgyJLWakd.jpg,57,0,0.824483,0,7.2,7
85766,/kl74JUhjl8qxUYvwPaHNh5Whf6h.jpg,60,0,0.310486,0,6.9,8
206052,/iRgT519Fd7VwwkUgGZsDCP22YEz.jpg,67,0,0.225376,0,0,0
72571,/uDO3wyyxrMm93lZZBuslLQxNMgJ.jpg,83,5000000,10.996308,205703818,5.9,685
72432,/l97mC5sjjz1B8OL6khwbQzOb4a3.jpg,100,0,4.363087,68945,6.5,119
71157,/6DNQywe4FWXytRTgMtz2YP6O8kK.jpg,127,0,8.98296,20374201,7.9,292
45156,/1DDjTd3eLaUyXcF3ndIUDZpHnPe.jpg,106,0,7.174869,1296937,6.2,205
61730,/p6jZFdZpKzJoNGxHOwGmj3lrLsQ.jpg,88,0,0.452088,0,6.5,3
104449,/4ib0QODUh2XpS1XllV9k6kdM0we.jpg,110,0,0.114628,0,3.5,2
113105,/7J8BcgUcu2yKbpXi1lkME8KX6Uo.jpg,99,0,0.41033,0,2.5,2
70500,/rHmw6L1XK81BDYsmEqra1nAvkbp.jpg,90,0,0.839441,0,3.9,13
139863,/q4QUaEqd17AQoEJJw7eRJLv6yXP.jpg,90,0,0.201862,0,0,0
3966,/h81aQrE5ePTbUY24uUmPzv46htu.jpg,69,0,0.001908,0,0,0
58233,/vnS4Lb5rNx2ZucVdrW3TQd6n2AL.jpg,101,45000000,10.668658,160078586,6,1026
59965,/cUT6NQP5LAJpmUoStGtXmvNt4zA.jpg,106,35000000,10.512109,82087155,5.6,987
69310,/bHyVHiURzaVSPhjDVyr0GPoVSD.jpg,124,0,1.413762,0,5.1,7
53487,/rNTZMp96BcKIxgF3OIUbtByJtsQ.jpg,118,25000000,10.710831,11790979,6.7,275
76025,/wo6j31YThvs8VPTv9DAI3StSoby.jpg,100,6500000,11.72049,17693675,7,897
43845,/6F0RQDdlutm8A2lp9fEVc3rQB6O.jpg,135,0,0.150504,0,8.1,4
92751,/8gOlFoqUu3ycTtxkEtYqymVLGew.jpg,98,0,1.428941,0,5.1,7
42696,/z7E0K9td58W079H6xgOV6c8X2aC.jpg,79,0,1.022493,0,7.2,10
138535,/5iXFdhfctSUkknXfDOlSuZHrS42.jpg,81,0,0.050215,0,7,1
83354,/xQfDmxcSyFn1DgeuW88FUHu788w.jpg,92,0,1.626869,0,5.3,10
12838,/Agm6fkbiOYvW4QjGoYlbIKazaae.jpg,95,0,3.074279,0,5.8,12
22819,/h6LX3G7eiLDr5ZCMp3cbSiW9EDJ.jpg,90,0,1.439634,0,4.4,4
113137,/84KPkIKU2oEfCmhSnIHDic4NhwN.jpg,111,0,0.470596,0,7,2
94623,/pKKt62diD0tUb8DD0r9nPL2AXvh.jpg,99,0,0.353041,0,6.8,9
123334,/5ar4TOH7lHFbMIm8IjbjByx4cPD.jpg,89,0,1.139701,0,7.5,2
46147,/npvqy3LZD9uDqyBb9pB5euzIcYn.jpg,80,0,0.550861,0,6.1,14
57602,/q90ysGM6CQmHnUTGGU4x5TBv4hn.jpg,92,0,0.62543,0,5,9
86126,/liWZr2Yq7AEvtQcyDQAsKHiOqp8.jpg,90,0,0.218845,0,6.8,3
28687,/ztSEqcb0N4dk7HRMWGfDfrF6NJT.jpg,90,250000,0.195333,0,2.8,4
140003,/8JO8aTWg5pEYCADRyr2sFJeBTPK.jpg,46,0,0.480589,0,6.9,4
58069,/prfKmhgM3HiUSU1tfXvIw831iEA.jpg,118,0,0.613963,0,6.4,8
72172,/lGh3OTYHd74RILwuY2LcNezwJUT.jpg,92,0,0.403236,0,7.3,4
63492,/yugpF7km9nEE5GLpSWMSkGKHGNd.jpg,106,20000000,6.958086,30426096,6.2,689
69668,/8MDE7wXp7gxf61yRDptSLowU2e6.jpg,84,50000000,9.995617,38502340,5.8,401
65992,/f4KKjn7fFzHGlN4CQe7l2QK9QEj.jpg,107,0,0.973323,0,7.8,11
58511,/3gioURQJdtZxPqhAlbMblvvA54r.jpg,85,0,0.00541,0,0,0
27642,/zMl8ZTgnbQ2Netv9hgsB43yJceg.jpg,81,0,1.362528,0,5.3,13
47342,/hNK70lKVmWWx9OUNVy53Btd2icz.jpg,98,0,0.317742,0,6,7
70670,/5gb3C5xvFLMvDCTCvwwUNK7fuDt.jpg,100,0,9.070215,15699707,7.2,404
69735,/bI1YVuhBN6Vws1GP9Mf01DyhC2s.jpg,64,0,5.031094,0,7.1,255
126015,/vQbL0oYKsp6BeWFZmLtYtLT8DEL.jpg,91,0,0.04366,0,9,1
139467,/mbTHPVNeraNeFfdMn77UeH8xSA1.jpg,106,0,0.152146,0,5,1
344741,,,0,0,0,0,0
32909,/p4VSim6zbkHb9LxpSdcssIGYadY.jpg,115,12000000,2.977779,13380561,6.9,43
47273,/kY5XpbYCB98oiw9pe3gexvv7P3q.jpg,0,0,0.008916,0,0,0
45610,/1gEP9ZC7jpSiuMWNfbOfXTWWF5n.jpg,129,30000000,5.87767,2527904,6.4,292
77801,/2hy7nPjlIaA4JJV7XYaPwWa311C.jpg,85,750000,1.298666,0,7.7,19
78309,/x5QnHZTCriVhb3v28JcFrCchpqP.jpg,105,0,0.597181,0,4.8,6
81315,/iLgcKc6Q3gR30u1ZydCx9IuzoJG.jpg,139,0,0.083572,0,5.5,2
61891,/tuAI9fT8AzakI5w4V1KZyUEvuDW.jpg,130,30000000,13.413895,15395087,6.3,291
46934,/7DRtzmYGVy2ijWop2RKbtOdRbNx.jpg,121,0,2.611337,850994,6,52
62614,/t8tM4WTc8wpuG5rK8D76arNC0fs.jpg,0,2500000,0.447029,0,6.3,3
82020,/hMnpZVkTyfDZVNhDCAhf97jMCQw.jpg,89,0,1.00E-06,0,5,2
70196,/ltI5EcOhvuBJQGIfB0NKhKR6HZa.jpg,98,0,2.482198,0,5.8,50
56122,/nprUrFKVTFvmbCMHBuluYkIYmZ8.jpg,131,0,0.916447,0,7.8,14
18865,/A30u8DcpQXLvLAMuzeSCEL8QHhS.jpg,80,0,1.516288,0,4.6,4
79031,/bLRJhy4VBO8WlpYHbNyW64LIP1D.jpg,103,0,0.399371,0,4.6,6
72494,/4ClzOSeNcwcd8huBTyItHwGeeGg.jpg,106,0,0.893905,0,5.7,6
79401,/8jX363ge3gdnX5f7VVCFeK88JKb.jpg,110,0,0.230063,0,4.8,4
69217,/8V9pVAAExSiuez8L1vFLBxM5Wmo.jpg,93,0,0.687207,0,6.3,18
61121,/fkTybSkeEksE5GKPOlnyN31eRqL.jpg,120,0,0.040347,0,2,1
28414,/blT2o2wFlDhZHI7kVk5LmiBoCdV.jpg,111,0,0.039703,0,6,1
83147,/qamM3rCOnIFCX9T6Bnp2kIzM3H6.jpg,96,0,0.799801,0,6.9,9
18520,/sQxq42XTcULeuqTqmarWKsFOY0Y.jpg,84,0,0.364839,0,6.8,4
27012,/kQ4C3kmy5LQjVwtMEPoStQpfLyd.jpg,95,0,0.326243,0,8.3,4
42605,/xePNyhYt9j2f0e38tGagrGdx31k.jpg,117,0,0.873375,0,6.1,7
22396,/vAaNsMs2vP3L1X1t1pYYdfoBsgn.jpg,105,0,0.935395,0,0,0
59108,/ze2trl2NHuLOLimimvBkjJID3yG.jpg,104,75000000,7.762917,152930623,5.8,945
88794,/upACO9i21lb5lG7ovf51m3lIPcv.jpg,137,35000000,9.529382,84606030,6,766
27769,/jkgxHwWV1aTyYXuoJ3rHE51lbo1.jpg,97,0,6.789271,0,5.4,60
73499,/7FEQQuznwV1RyNEOxJWhQ3tUqnr.jpg,98,17000000,5.498819,3696232,5.8,226
14127,/ygBsjbxvMZBQpqF0NTV9vawvF02.jpg,89,0,1.935535,0,4.3,6
49411,/iSSBM3Q6mY2lAsJgh3d3wpYQah8.jpg,115,0,1.038115,0,7.4,4
17578,/3XOaHJARdZIXcd7sgJV24Txp3gf.jpg,107,130000000,19.201504,371940071,6.7,2095
60387,/pkgAPvromhjtbP06zh5e8R2tb8P.jpg,105,0,0.962968,0,7,1
74536,/9FjamK28WyTvWkMTrRuFn0eqnDr.jpg,90,15000000,11.314303,0,4.8,93
52799,/oG7AZmkEyRY09h34NzxuevGs3To.jpg,100,0,2.21023,0,7.4,45
40658,/tLNpQmfXjuex3v06ZAS03pfmmSh.jpg,103,0,0.387703,0,6.2,6
39450,/fkPi4PzgY7bsh3UAqbwArAIU3QB.jpg,83,0,0.204236,0,6.4,4
95448,/eJs69hnh5EPhxljyxQ0E1H7FCAl.jpg,115,0,2.136651,0,5.7,32
36261,/kiRqZNYEY1647l6dUjq1yB7mxQU.jpg,117,0,1.133914,0,6.6,7
65229,/q4bl7q32VmqWMPl5WWfCdu2UFSw.jpg,82,1000000,12.892982,0,7.2,181
25656,/pdP5R90MwkwPMbVYudLN7ftTetd.jpg,106,0,0.650104,0,7.3,10
64347,/le19fYmI1CWtpXiQAXmj3erlpBj.jpg,90,0,0.721287,0,6,5
6360,/aqUzqGTW4sTnUBBbDcCoo0Itayv.jpg,107,0,1.138369,0,4,4
38683,/A5lpMP6Q2ZzXtuQpfavmTJpJtVm.jpg,71,0,0.694724,0,5.8,3
157924,/bAVR9S71BTNsoQ843QD3kR2nzVm.jpg,59,0,0.130692,0,4.5,2
47189,/79FdsMSDOtIJmfA7M5yVMnmMjss.jpg,74,0,0.78751,0,6.7,7
52472,/fcN6duExs3AjgH3JDJTSKTXfQPu.jpg,103,0,0.071847,0,7.5,2
125943,/kMkG0zvhY6AZs1d1UlvgGGsFU2H.jpg,103,0,0.017604,0,0,0
40592,/bB1hVMaBYstcP72JFYPqv00m6BN.jpg,115,0,0.770476,0,5.9,12
149117,/n5NvFCyb2ElCtVmM9YUSagQytkC.jpg,10,0,0.66476,0,5.9,13
19034,/fOFm4uLGH1F5UUl9uiRxKH79ctR.jpg,15,0,0.071022,0,5.7,3
199072,/qmbZT6avVlW4GpvsPqih3z4v1qR.jpg,102,0,0.91305,0,6,1
65044,/8cJmfCrXQq0x0Y0vY6oaHgMYdVY.jpg,97,0,0.214527,0,6.8,4
75964,/x5Y3S6HD8Mj5JmncAHy7eVpVsA0.jpg,208,0,3.117495,0,7.8,39
44826,/fkeaJr29ypea1n24gzspsc7qK44.jpg,126,170000000,14.046164,185770160,7,2197
50875,/Agm1Z0QZAnV1nSBedlorGmRtuj4.jpg,109,2000000,1.137468,841733,5.3,14
70578,/kZ7BE0Ob664ZFuFrWNTm9eu62qW.jpg,91,36000000,9.540381,9612469,5.4,333
14673,/mKbd9NoYz10Ffqflp0coMHcG7XH.jpg,92,0,1.525307,0,6.5,30
36142,/p7obRQiKkobOrKaw1eBQ6p2Ag0M.jpg,105,1300000,0.981868,0,6,11
109435,/zxeIKqqZqEDm6Nq7P17MIfrPdC3.jpg,78,584000,0.533219,0,5.7,7
56489,/fVVm6dglNvfAIQI2bA1FIp9ZKco.jpg,0,0,0.28084,0,8,2
263600,/5QhImK4IA6KD7hu1y6Co5qWdGlG.jpg,84,0,0.080013,0,0,0
37958,/efyXTVK7oqQdQlI2YGWOkJVpbqZ.jpg,110,75000000,10.363671,226904017,5.7,898
71880,/yI6tiyhRbeK6CbIHPrNYfEjJCeg.jpg,91,79000000,6.620033,149673788,4,619
37736,/xkaEBeiEVSKV1MMY9qFCYD3sFrn.jpg,87,0,0.48253,0,4.7,3
185292,/pYQwglASzM5xrDTlr6gfeZvFD15.jpg,47,0,0.182035,0,7,1
75311,/AtHiQoLWzbNk5iSJrAoDAf2YTrZ.jpg,93,0,2.466945,0,6.2,39
54421,/lld5PUHakmaU3ae9iRbSzG5B1LO.jpg,121,0,0.973084,0,8.3,3
28629,/fCqLNuLVB3bkofxkulFAnhmC6m1.jpg,112,0,0.445493,0,6,3
31222,/t8YuLmK3NIeeRQ3zjsuJ8v0KMSi.jpg,85,0,0.404863,0,4.8,2
26738,/e5cIpXnHfxN0D1KeJf8xgVQ9NPw.jpg,98,0,1.438568,0,4.2,5
62630,/df536wZ17wHIW1hqGJNDXhBE3Hl.jpg,109,19100000,6.681211,5728213,6.5,208
70586,/hSE2TZqF6x46Exo6Et5aCqPWtej.jpg,85,20000000,4.850968,2128186,4.7,150
84427,/dXDFfHUFa0G81qD1BYFX9ETmuM4.jpg,122,0,3.604863,0,6.7,60
94336,/jE7NxXRPmRDly6r2QyyYrKUC3HZ.jpg,88,0,0.085509,0,9,2
51994,/iXdZhwyPlvlvV3CsObLlIX3d92s.jpg,98,0,3.674758,1126525,5.8,82
47099,/7ksXHnv9vji2afzKA1H8sdxHMUf.jpg,80,0,0.105725,0,2.5,2
121462,/ryAFL1770zmiDoHX6NXBvalPJYx.jpg,103,0,0.076567,0,5.5,2
51248,/qndJCrG6Z1mpAwitDaiEC8494Tl.jpg,90,0,3.99161,0,4.3,77
77365,/cEaMOT9RURwwTNLGBxhxwylr3VR.jpg,105,0,3.551127,0,7.2,80
75233,/nitgCJ1g0ebztZHG0KwcojWlyPA.jpg,95,0,4.993565,0,7.4,73
12428,/9Ob88xgRn8jS9XdbiCh2C4hQlBn.jpg,116,0,1.096142,0,3.1,6
4790,/sCBlK74jaDNwTVNKMv3zHboglX9.jpg,132,0,0.516866,0,6.3,4
17495,/37nv9oRZ7WpTVlfpfrjJgipWk5l.jpg,115,0,0.483387,0,6.4,10
80607,/yPN53XgYcP8aZeqacO7b31PI8u2.jpg,78,0,1.437609,0,6,12
61985,/ehqisMV1jTNhKtC8DVLKlvYDvjh.jpg,61,0,0.246978,0,6,4
53328,/xApwDtxLNcBgK2j77rzIMQqVkXQ.jpg,95,0,0.07821,90425,9,2
65831,/e3YSeeT4PdCFE8XLIzRRIZkWsWj.jpg,102,0,0.91351,0,6.4,8
72875,/AbYpo3hPYB7WWExp6uHrHPqZVNB.jpg,88,0,0.626486,0,6.8,10
60422,/aS9OSXIfOj6HSfKVR4fDGf6cIZF.jpg,119,4000000,3.496577,355688,6.2,37
238616,/5R7lI8M1XLLyubsDyzjpYmlZsHN.jpg,82,0,0.006394,0,0,0
55292,/oCO0r22p9tOwoHAIzM1gM3Pm36k.jpg,131,29000000,5.311245,33662874,6.5,102
40350,/pYYcENIqTjm9opxmbQFNUdccEI6.jpg,87,0,0.100611,0,6.4,10
43252,/llhumPwsSeuBkIKGPIiBOrC9gtv.jpg,100,0,0.804527,0,5.4,5
114975,/ffRGTFzbmg9TxJMTESBvxx0XRjP.jpg,81,0,0.4542,0,3.9,8
9364,/7xToLdWDxRJPWLin5vUWdcaXYUs.jpg,129,8000000,5.276685,100915,6,75
48014,/wC8kyXpfHvIuf111agzuGyYjkWf.jpg,97,0,4.347358,0,7.1,22
59206,/hlGZUusuR0gEtG4a8rnyefuZDRf.jpg,115,0,1.012072,0,7.3,3
11403,/hqWOnNKoJzY7XqtAOS8bLLrC5Kh.jpg,101,0,1.421703,0,5.7,20
47320,/qeMIDY6pwulAi9yZJeXVhK6ZJH9.jpg,99,0,1.62383,0,6.5,33
125249,/7wnRn8iQ0QInEK1CaZFqw1zPhht.jpg,260,0,0.979481,0,7,11
93560,/mhlVDSkxiyVqHBK8bqwfgK2v3e.jpg,263,0,0.224261,0,6.2,5
4195,/dusaXpgLxw0vUMPfI8IGvdDWY5T.jpg,115,0,1.122109,0,6.5,8
14726,/oA1G82BoIURyLSuY4zwy3wpi64.jpg,99,0,2.180653,0,5.9,14
4809,/5ATkAMNFB4DPlgAtIxvlYlMeEIJ.jpg,107,0,0.398853,0,7,3
181537,/zVWutqTQGCWSuGnqdQE9HXesDyk.jpg,93,0,0.408394,0,6.5,2
119564,/g9ipXrQxD1nhrvZLcPGzyOZTyxI.jpg,64,0,0.617058,0,5,3
35543,/2Gtvb1dX7SwLTyYTW5cGHseSx1S.jpg,78,0,0.886128,0,5.4,7
65057,/5lpBvuPNaPiOpitehczWmJgf6wb.jpg,115,20000000,11.794753,177243185,6.7,956
60420,/2fZBxMPmUdvDW7XKj9yD6RBpkRF.jpg,90,250000,8.002786,3542353,6.5,386
64328,/Ai7JRZFEXXOX7rhgfeL861zZtWv.jpg,103,45000000,10.214369,165184237,6.5,509
10109,/8kCPPtpeNDH27Jqhxt5Ci8S1jqt.jpg,93,0,1.00155,0,5.2,9
50619,/p2hlGr02imEs9zeBDAkpZ4PBk6s.jpg,117,110000000,25.9725,712171856,5.8,2622
65002,/qY8xdH0ND2dy2pASCGgDtAQ4AIv.jpg,108,0,0.978886,0,5.4,4
107327,/bf9BdqHDtQmCkKM0HucCarytFGE.jpg,110,0,0.758901,0,5.4,7
64983,/jRF7Ac14lDmhGkg41lgqUaLgROV.jpg,110,0,0.573299,0,6,3
20859,/bKg9p1CKPSZokVfygGz9ytiR6hI.jpg,93,0,2.260891,0,5.1,17
57212,/6wMoQyJddEiLCzLUHiX7LNWhDol.jpg,146,66000000,8.166363,177584879,7,1016
23514,/hYtMOXjSur5QccB4pZYWbKHMDor.jpg,120,45000000,10.110504,24000000,5.6,391
75900,/exyLhOls9XyWr5Eq5F8HX0I6mPu.jpg,99,6400000,12.203066,35057696,6.6,418
89086,/fHWRWftZGsgWnqaqYSGsqVob6wq.jpg,101,0,0.485406,0,6.7,6
31208,/hZ6UnB60vgnqg93Mwa474u2KjHj.jpg,105,0,2.372304,0,5.5,11
131914,/qMJ75nJ1t7S0N3pktDM8oB2T7Ls.jpg,94,0,0.351875,0,4,1
405280,/c02FCH9JXlACFdr6BfIbBqjmNKQ.jpg,60,0,0.002313,0,0,0
202152,/lTWJxlc6Q24NN3an1o9PUCssUZ3.jpg,78,0,0.084805,0,7,1
50036,/4xSptdGlSHPDpxPmBs2xKEcrHXK.jpg,100,0,0.480643,0,4.5,4
296104,/dz8itzMMNAZz6JxLF6fEEoLGpw.jpg,81,0,0.075077,0,6.3,2
82397,/vCRllVrzgAZ2IK7ynbtKQfQsRHq.jpg,73,0,1.308584,0,6.2,9
